نمیتونم	6183
برگرد	6173
کشتی	6169
نزن	6148
مادرت	6128
شرمنده	6127
همراه	6121
جایی	6106
کمکت	6103
سرت	6100
نکرده	6092
فشار	6088
دیر	6080
مهمه	6061
تورو	6053
گزارش	6049
اینم	6047
ترجمه	6037
کلی	6036
سری	6031
داشتیم	6029
نمیتونه	6028
حاضر	6027
خبره	6019
خودتو	5996
چندتا	5990
خانوم	5981
خودشون	5969
انتظار	5959
جمهور	5952
میان	5951
هیچکس	5950
نداشتم	5946
بزنیم	5943
شدیم	5938
بین	5936
جوری	5934
بخوای	5933
بگیره	5930
حدس	5929
هام	5925
ببینم	5918
تنگ	5909
گرفتی	5908
ان	5900
خدایا	5872
ناراحت	5869
مامور	5865
بدین	5864
بکش	5831
معامله	5830
کلمه	5825
بتونه	5824
بکن	5821
تبدیل	5813
دم	5813
نمیشه	5799
خوبیه	5794
اونوقت	5793
بیاین	5791
گفتی	5786
حل	5784
روح	5775
برنده	5752
نفس	5744
دونه	5743
ببینی	5743
ببر	5737
آینده	5734
میکنیم	5732
کند	5714
سفر	5695
نداشته	5695
مردی	5695
آتش	5688
قبلاً	5685
پیشنهاد	5685
شوخی	5682
سرم	5675
قهوه	5671
قاتل	5667
ارزش	5662
شرط	5653
شدی	5651
مواظب	5649
چطوری	5641
ول	5635
مشروب	5632
کنین	5624
جشن	5621
منطقه	5620
مخفی	5603
بکشه	5584
نمیکنه	5580
متأسفم	5579
کشتن	5579
کردند	5579
ماشین	5578
نگو	5577
درمورد	5571
بگه	5569
جو	5566
قطع	5557
میرسه	5556
میزنی	5556
میکنن	5551
هیچوقت	5544
کاملاً	5541
صدمه	5541
مسابقه	5521
اتفاقی	5520
ساده	5510
طبقه	5505
مارو	5502
حالش	5500
اومدن	5499
سخته	5487
حرومزاده	5476
شش	5476
چک	5465
جز	5456
ثابت	5452
وسط	5448
باشین	5440
بشیم	5438
زنم	5424
خدای	5414
ارتش	5413
بعدی	5411
اینا	5402
سکس	5402
خوشت	5398
بیدار	5391
عوضی	5387
داداش	5382
کمی	5374
کارم	5353
تمومش	5340
هیچی	5338
نداشت	5332
یکم	5329
اینکار	5326
خودشه	5320
مطمئنی	5313
بیارم	5313
زمین	5310
اینکارو	5302
دستت	5295
قسم	5288
نبوده	5287
بینی	5284
مراقبت	5272
قدم	5269
ضربه	5269
هوا	5268
نباید	5265
مُرده	5254
اداره	5250
دوم	5240
دفتر	5228
چیزا	5226
سیاه	5222
درخواست	5218
مراسم	5213
هستید	5207
هان	5203
بابت	5196
براتون	5194
بدونی	5189
بعدا	5185
مرسی	5184
دونی	5177
خوای	5171
تونی	5158
کوچیک	5145
میخواد	5143
بمونه	5140
چیزایی	5135
انقدر	5132
گذاشته	5120
خنده	5108
مسئله	5108
زیادی	5106
جای	5106
میگی	5099
نبودم	5086
توضیح	5082
بسه	5081
خواهم	5077
زدی	5075
متشکرم	5072
كنه	5069
برین	5068
میکردم	5064
تصور	5053
بکنیم	5049
دستم	5044
بگیریم	5029
اونجاست	5025
سم	5021
بدید	5015
راهی	4997
دارند	4994
کارش	4991
برا	4989
میتونه	4988
روزی	4988
مشکلی	4972
كردم	4971
همونطور	4965
میزنه	4949
محل	4946
وگرنه	4942
سرش	4932
ولش	4923
ذره	4914
عجب	4914
ببینیم	4911
استراحت	4899
نظرم	4895
پایین	4894
قدیمی	4881
فرمانده	4877
صحنه	4877
دنیا	4872
ه	4870
دیشب	4860
احترام	4860
آشنا	4853
میدونه	4812
احمقانه	4810
همچین	4810
جناب	4806
برسه	4802
آوردم	4799
دستگاه	4782
پلیس	4750
بودند	4749
بمب	4747
میرم	4741
بردار	4741
محض	4737
بخور	4726
برابر	4711
وقته	4698
خواهر	4697
میخوایم	4693
بگی	4693
سازمان	4692
سالم	4688
خیال	4685
الو	4684
خُب	4683
خواهی	4678
بحث	4678
بیشتری	4665
امکان	4664
هستین	4656
برده	4654
حد	4634
باد	4615
اهمیت	4613
نوع	4612
دی	4610
ارتباط	4608
ساخته	4608
تشکر	4607
زیاد	4606
یاد	4604
فک	4602
فاصله	4598
گلوله	4592
اطراف	4588
بخواد	4581
دادگاه	4579
بیمارستان	4572
همینجا	4570
تونستم	4562
هرچی	4556
دیدن	4555
سی	4552
همشون	4548
ملکه	4538
مربوط	4538
دردسر	4537
میگه	4536
مقدار	4530
ممکن	4529
زنی	4517
دیدم	4508
میلیون	4504
هفت	4495
بپرسم	4489
پاک	4483
شک	4479
قهرمان	4462
کله	4462
بقیه	4462
میخوان	4460
مرکز	4457
بخوام	4453
ساکت	4434
اولین	4423
سنگ	4421
دقیقه	4409
تخت	4402
باورم	4393
تحمل	4391
بدیم	4378
آهنگ	4376
بیاد	4367
پخش	4363
مک	4359
جهنم	4358
دنبالش	4350
کردین	4345
نسبت	4343
امن	4341
رفیق	4333
خورد	4333
میدن	4326
اونه	4326
جهان	4322
قوی	4320
جاده	4317
ازشون	4317
باقی	4316
دید	4315
عجیب	4310
ستاره	4302
میبینی	4300
کلاس	4299
خانه	4298
خیابون	4297
واست	4295
تمومه	4286
میدیم	4283
سرعت	4281
اینها	4278
معنی	4275
گذاشتم	4260
عصبانی	4260
یالا	4257
سرورم	4257
دخترم	4246
برگردم	4240
خودمو	4232
نمیکنی	4224
خواسته	4222
گرم	4221
میشد	4220
زودتر	4219
بهترین	4214
بتونی	4208
قرمز	4200
آدما	4198
بتونیم	4187
نور	4185
جلسه	4183
کارا	4178
تفنگ	4175
دستش	4175
پایان	4165
نمایش	4161
گل	4160
باهاشون	4151
ایشون	4149
نیستی	4143
جاش	4142
دقیقاً	4140
میكنم	4133
لازمه	4127
خالی	4125
كنیم	4122
جنده	4115
شود	4110
دونستم	4108
بدتر	4106
جعبه	4104
سراغ	4103
بمونم	4101
مکان	4099
حدود	4093
ببینه	4085
احتمالاً	4081
بررسی	4080
موردش	4078
رنگ	4077
بجنب	4076
هتل	4068
رئیس	4063
طوری	4051
فرق	4048
کمتر	4047
شم	4046
ازتون	4046
دولت	4046
گریه	4038
هایی	4036
رقص	4029
فهمیدی	4022
دارد	4010
زنه	4007
جورایی	4000
هستیم	3990
تام	3982
ندارن	3982
بزرگی	3978
برد	3972
جدید	3971
چونکه	3967
پرت	3967
خوشگل	3962
تقریبا	3955
شکل	3954
قصد	3954
میای	3953
دانشگاه	3946
چپ	3944
وقتشه	3939
خوردن	3938
دفاع	3932
نیستن	3930
تنهایی	3929
تقصیر	3929
گوشت	3922
نمیتونیم	3921
دادی	3916
بن	3916
اینجام	3911
وای	3907
واو	3907
دنیای	3900
باشیم	3898
متوقف	3896
اسب	3883
میتونیم	3882
نمیاد	3880
وضعیت	3880
آسیب	3877
نکنه	3877
دعوت	3872
شدند	3855
دلت	3852
نگهش	3845
گذشت	3844
نزدیک	3835
رسید	3834
هاست	3828
اثر	3826
برن	3825
کافیه	3808
آوردی	3807
ثانیه	3805
سفید	3805
شماست	3805
نگفتم	3800
فرانک	3797
خودشو	3793
ترس	3788
چنین	3787
آمریکا	3786
رسیده	3782
بشی	3775
جوان	3774
برامون	3768
صد	3763
تجربه	3758
سارا	3757
اصلی	3749
هاشون	3749
عمو	3743
سیستم	3734
قضیه	3734
تک	3732
شاه	3729
دشمن	3726
شغل	3726
درس	3720
میکنید	3719
زندگیم	3718
میخواست	3718
قطار	3718
ایده	3714
بذارم	3714
بیاری	3712
فرستاده	3709
میکردی	3708
نمیخوای	3705
درمان	3705
نمیخوام	3700
پسره	3689
هارو	3683
جنگل	3682
عالیه	3679
بنداز	3679
شنیدی	3676
میره	3661
دریافت	3659
تیکه	3658
بکشم	3657
چجوری	3655
همینطور	3652
میبینم	3650
باشد	3649
جی	3645
موقعیت	3640
برش	3637
میشیم	3636
روزنامه	3633
لطف	3628
جالب	3623
دل	3618
جریان	3618
شلیک	3613
دوستش	3609
خدمت	3606
مونه	3604
واسم	3598
حالم	3598
اشاره	3593
نصف	3592
میمونه	3592
بگیر	3587
مشت	3583
پوست	3581
زودی	3578
وایسا	3577
آزمایش	3566
درستش	3556
اینجوری	3553
نیازی	3551
نشد	3551
اینكه	3540
نتیجه	3540
آشغال	3538
حلقه	3534
نده	3533
گه	3525
همسر	3520
نقش	3519
میکشه	3516
هشت	3514
استاد	3513
پارک	3511
نیروی	3511
ساختمون	3511
دخترا	3504
جرم	3499
والتر	3497
بینم	3494
بکشی	3485
اضافه	3484
بکنی	3484
زیر	3478
توپ	3477
متنفرم	3470
طبق	3466
جدی	3456
نداری	3452
اهل	3451
خوشش	3451
میدونستم	3449
نمیخواد	3445
شاهزاده	3444
خواستی	3440
رفتی	3437
داشتی	3435
مسئول	3435
سرباز	3431
مسیر	3428
مست	3425
حقیقت	3423
مهمونی	3422
بخورم	3420
تیر	3419
پنجره	3418
مو	3417
گاز	3416
کاپیتان	3412
فیلم	3412
نکردی	3411
دادیم	3408
آخرین	3407
کاش	3404
اجرا	3402
خیله	3402
بعنوان	3390
درجه	3389
آورده	3384
مقابل	3383
آقایون	3375
گنده	3372
نمیده	3367
گند	3366
اسمت	3365
بمونی	3360
عالی	3358
تمرین	3357
س	3346
پسش	3339
شگفت	3337
پای	3335
چارلی	3333
دوستم	3332
اونقدر	3332
بانک	3329
اعتراف	3328
گربه	3326
ماهی	3326
هدیه	3322
كرد	3316
دسته	3312
پیتر	3309
همینه	3309
مقدس	3307
پیداش	3307
بوی	3302
نمونه	3302
مجبورم	3302
میگیرم	3297
دعا	3295
شبیه	3293
هامون	3291
جسد	3290
افته	3289
نوشیدنی	3284
میبینمت	3282
سلاح	3280
ِ	3278
بفرما	3275
پرداخت	3272
محکم	3272
شمال	3271
بنابراین	3270
نقطه	3267
آدمای	3267
اومدی	3261
گیری	3257
یكی	3256
بگیرم	3252
برخورد	3246
هنری	3236
نمیتونی	3236
برادرم	3236
برق	3232
بزنی	3231
کردید	3229
همچنین	3226
نیویورک	3225
دوستان	3219
گمونم	3216
اونی	3207
قربانی	3203
سریع	3202
چیزای	3194
میگیره	3188
واقعی	3187
مثلا	3184
بیخیال	3181
پرنده	3179
مغز	3179
حسابی	3177
كرده	3171
حفظ	3167
جالبه	3166
بیان	3166
شی	3166
خلاص	3164
حرفه	3157
الآن	3156
ارباب	3155
جلوی	3154
بیست	3152
تاریخ	3151
نتونستم	3150
خاموش	3150
شکر	3147
تره	3147
سختی	3141
نمیکنم	3140
ببینید	3140
سن	3138
زمانی	3137
اعتقاد	3137
وقتا	3135
زیبا	3128
پی	3123
کارمون	3121
ایجاد	3118
کیه	3117
بیماری	3117
دوربین	3115
دعوا	3113
نیستیم	3111
كسی	3109
خواهیم	3107
بلکه	3101
هواپیما	3098
بخوره	3097
دوره	3095
مسیح	3093
شخص	3089
پیاده	3086
درخت	3082
خوردم	3081
بدونه	3078
ببره	3077
متاسفانه	3077
یادته	3077
دیگر	3066
رم	3064
کلاه	3062
میریم	3062
اعلام	3059
هممون	3058
ببند	3058
همگی	3058
فرد	3056
دلیلی	3055
قدر	3051
فهمم	3050
میز	3049
تیم	3047
چیزهایی	3046
ولم	3042
هاتون	3041
تصمیم	3040
ساحل	3036
شراب	3036
خوان	3035
عادت	3032
ربطی	3028
شوهر	3026
کلی	3025
ترین	3024
تغییر	3022
میكنی	3021
دیوید	3020
كی	3019
تکرار	3016
عصر	3016
عروسی	3009
شخصی	3008
بعضی	2999
دیروز	2995
حرفی	2994
همونجا	2991
بفهمم	2986
کافی	2979
برگرده	2975
افسر	2974
عزیز	2973
میدی	2972
ببرم	2967
مکس	2964
گیر	2963
سینه	2959
قفل	2957
اینجایی	2948
گردن	2945
نکرد	2943
خواهند	2942
تمیز	2942
حواست	2941
لیست	2939
نمیدونی	2939
آوردن	2938
اینطوری	2938
پیر	2938
گناه	2938
مایک	2934
ترجیح	2933
دقیقا	2928
بزنن	2926
نشان	2923
مشخص	2922
جوون	2921
معلوم	2920
ایه	2917
ژنرال	2917
منفجر	2915
دیوار	2906
دستگیر	2905
آورد	2904
امنیت	2901
میکنند	2901
نشه	2899
خیانت	2892
بیاید	2891
اینجاست	2891
امضا	2891
نخور	2891
كردی	2888
مادرش	2886
ملحق	2884
غیر	2880
پدرش	2878
مامانم	2876
دیدی	2873
باهوش	2864
تخم	2863
شیطان	2860
هشدار	2858
مایکل	2855
میگن	2855
اشکالی	2855
ماجرا	2853
شرایط	2852
صاحب	2849
کوتاه	2844
درون	2844
مرغ	2843
لی	2842
دارو	2841
خداوند	2839
خونواده	2838
بذاری	2836
خبری	2830
رستوران	2830
رها	2829
بعداً	2829
ذهن	2828
مغازه	2827
کشت	2824
عضو	2823
دریایی	2823
اشتباهی	2823
رییس	2815
نوبت	2811
بیش	2808
باری	2807
آنچه	2805
شنیدم	2803
میدونیم	2801
شاهد	2799
راس	2796
تعداد	2794
کارهای	2792
واحد	2791
بیاره	2790
دیوونه	2789
بودیم	2787
امیدوارم	2785
فروش	2781
امید	2781
شکار	2773
مثه	2769
براشون	2760
مصرف	2759
نداریم	2759
میشم	2756
تونیم	2756
میخواستم	2755
سوم	2753
باره	2752
کوچک	2747
میكنه	2747
بیفته	2745
ثبت	2741
بالای	2740
بابام	2740
بشنوم	2740
عملیات	2739
تمرکز	2736
میکرد	2736
گذاشتن	2733
میشن	2730
میشی	2724
برگشت	2721
آموزش	2721
بخیر	2719
میری	2719
آرامش	2716
مبارک	2714
شنبه	2711
بگیری	2710
میخواین	2701
لندن	2701
میارم	2695
مناسب	2694
میرن	2694
میکنین	2692
نگهبان	2690
ا	2687
تونن	2687
نشو	2685
لو	2678
كردن	2677
باشید	2677
آتیش	2675
همتون	2671
بزنیم	2667
کمکی	2665
زندانی	2665
استخدام	2664
دارین	2663
میاره	2663
آخرش	2662
وکیل	2661
گذاشت	2660
نمیدم	2657
چوب	2656
طولانی	2656
چهره	2651
خاک	2650
علیه	2649
هیجان	2649
چاقو	2647
بامزه	2638
تصادف	2637
٬	2636
چیزها	2636
نا	2634
میفته	2632
نیم	2631
برگشته	2629
بو	2629
درصد	2626
دنبالم	2624
ایم	2623
نکنی	2619
اینقدر	2618
غلطی	2617
قشنگ	2612
سرنوشت	2612
قانونی	2612
دارید	2611
اف	2606
یارو	2606
آی	2602
قایق	2598
اینم	2592
سلامتی	2591
بخواب	2590
حقوق	2589
خاص	2589
مشکلات	2586
بهتری	2584
بخوری	2583
نشونه	2583
موقعی	2578
بدو	2578
بزرگترین	2577
آزادی	2575
میام	2574
کلید	2573
انتقام	2573
كاری	2572
مگر	2571
شن	2566
خجالت	2563
بلایی	2562
اوقات	2561
سوراخ	2560
میتونن	2560
صدای	2557
چیزیه	2556
زبان	2553
امنه	2550
صلح	2547
انگلیسی	2547
آیا	2546
اینطور	2545
مریض	2543
جین	2543
تولد	2540
پسرت	2536
الکس	2536
بردن	2536
کارها	2535
نخواهد	2535
بمیره	2533
کجایی	2533
تبدیل	2532
بزرگتر	2532
اتوبوس	2532
وسیله	2531
مردن	2531
بینمت	2531
فرشته	2530
جزیره	2529
همینطوره	2529
برید	2528
بسیار	2526
آشام	2525
سقوط	2522
پیغام	2519
ـش	2518
موسیقی	2511
منی	2509
عجیبه	2507
عذر	2506
جنوب	2504
گی	2504
برادرت	2503
باحال	2501
شکسته	2500
راز	2496
دروازه	2496
رانندگی	2494
همسرم	2493
اخراج	2493
مدرک	2493
خرج	2492
دزدی	2492
میخوره	2487
کسایی	2485
میخورم	2484
عادی	2482
بیای	2482
تسلیم	2480
نقاشی	2480
ضد	2477
علامت	2476
شانسی	2475
خاصی	2475
یادت	2473
تاحالا	2471
فرض	2468
اونجایی	2465
مری	2464
میگفت	2464
نیک	2463
برگردی	2463
میزنم	2462
